run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_063704_d58a3e28,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,False,0.3401360544217687,0.5154639175257731,0.4098360655737705,100,194,94,40,17,37,
20260815_063704_6c46719d,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,compact,True,0.0,0.0,0.0,0,50,194,0,57,10,
20260815_063704_18e51114,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,False,0.3741496598639456,0.5670103092783505,0.4508196721311476,110,184,84,40,17,37,
20260815_063704_bf1230d7,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,json_ld,True,0.24822695035460993,0.36082474226804123,0.29411764705882354,70,212,124,30,27,47,
20260815_063704_7170bc65,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,False,0.3426791277258567,0.5670103092783505,0.42718446601941745,110,211,84,40,17,37,
20260815_063704_e463cc97,2026-08-15-0836-marinetraffic-experiment,openrouter,qwen/qwen3.7-plus,zero_shot,turtle,True,0.29649595687331537,0.5670103092783505,0.38938053097345127,110,261,84,40,17,57,
20260815_063703_1bcfe3b4,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,False,0.20304568527918782,0.41237113402061853,0.27210884353741494,80,314,114,30,27,77,
20260815_063703_ff44f1f1,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,class_list,True,0.2722772277227723,0.5670103092783505,0.3678929765886288,110,294,84,40,17,67,
20260815_063703_448ac84e,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,compact,False,0.23026315789473684,0.36082474226804123,0.2811244979919679,70,234,124,30,27,47,
20260815_063703_037a2bf9,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,compact,True,0.12096774193548387,0.15463917525773196,0.13574660633484162,30,218,164,10,47,58,
20260815_063703_90f37ad7,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,json_ld,False,0.3503184713375796,0.5670103092783505,0.4330708661417323,110,204,84,40,17,47,
20260815_063703_150c68b3,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,False,0.25462962962962965,0.5670103092783505,0.3514376996805112,110,322,84,40,17,74,
